zip5	dorminant_race	dorminant_income	parents_with_children
56168	white	inc_25k_50k	0.34513274336283184
56169	white	inc_25k_50k	0.39819004524886875
56170	white	inc_50k_75k	0.44148936170212766
56171	white	inc_25k_50k	0.3650107991360691
56172	white	inc_25k_50k	0.3616504854368932
56173	white	inc_50k_75k	0.4251968503937008
56174	white	inc_50k_75k	0.3695652173913043
56175	white	inc_25k_50k	0.38209331651954603
56176	white	inc_50k_75k	0.4261744966442953
56178	white	inc_25k	0.4479166666666667
56180	white	inc_25k	0.3644859813084112
56181	white	inc_25k_50k	0.39285714285714285
56183	white	inc_25k_50k	0.3265895953757225
56185	white	inc_25k_50k	0.3505747126436782
56186	white	inc_50k_75k	0.3904761904761905
56187	white	inc_25k	0.46483805077327106
56201	white	inc_25k	0.47946397493908804
56207	white	inc_50k_75k	0.29347826086956524
56208	white	inc_25k_50k	0.3799654576856649
56209	white	inc_25k_50k	0.4035947712418301
56210	white	inc_25k	0.3333333333333333
56211	white	inc_25k	0.2708333333333333
56212	white	inc_25k	0.3231707317073171
56214	white	inc_25k_50k	0.35175879396984927
56215	white	inc_25k	0.44426362896663957
56216	white	inc_50k_75k	0.32038834951456313
56218	white	inc_25k_50k	0.3235294117647059
56219	white	inc_25k_50k	0.3424657534246575
56220	white	inc_25k	0.36981132075471695
56221	white	inc_25k_50k	0.3811659192825112
56222	white	inc_50k_75k	0.43243243243243246
56223	white	inc_50k_75k	0.47619047619047616
56224	white	inc_50k_75k	0.34523809523809523
56225	white	inc_25k	0.34234234234234234
56226	white	inc_50k_75k	0.39344262295081966
56227	white	inc_25k	0.38596491228070173
56228	white	inc_25k_50k	0.3700787401574803
56229	white	inc_25k_50k	0.5149812734082397
56230	white	inc_25k_50k	0.4476987447698745
56231	white	inc_50k_75k	0.42592592592592593
56232	white	inc_25k_50k	0.3680649526387009
56235	white	inc_25k_50k	0.3072289156626506
56236	white	inc_50k_75k	0.3333333333333333
56237	white	inc_25k_50k	0.4383561643835616
56239	white	inc_50k_75k	0.45989304812834225
56240	white	inc_25k_50k	0.354014598540146
56241	white	inc_25k	0.40816326530612246
56243	white	inc_50k_75k	0.43844492440604754
56244	white	inc_50k_75k	0.46228710462287104
56245	white	inc_50k_75k	0.5347593582887701
56248	white	inc_25k_50k	0.31981981981981983
56249	white	inc_25k	0.39285714285714285
56251	white	inc_50k_75k	0.32666666666666666
56252	white	inc_25k_50k	0.47678018575851394
56253	white	inc_50k_75k	0.31054131054131057
56255	white	inc_50k_75k	0.42105263157894735
56256	white	inc_25k_50k	0.3312597200622084
56257	white	inc_25k	0.3308270676691729
56258	white	inc_25k_50k	0.4960587116064148
56260	white	inc_50k_75k	0.3684210526315789
56262	white	inc_25k_50k	0.375
56263	white	inc_50k_75k	0.4306569343065693
56264	white	inc_50k_75k	0.41831238779174146
56265	white	inc_25k_50k	0.3996023856858847
56266	white	inc_25k_50k	0.4370179948586118
56267	white	inc_25k	0.3974926253687316
56270	white	inc_25k_50k	0.36538461538461536
56271	white	inc_25k_50k	0.3830409356725146
56273	white	inc_25k_50k	0.3311499272197962
56274	white	inc_25k_50k	0.3269230769230769
56276	white	inc_25k	0.35714285714285715
56277	white	inc_25k_50k	0.43552311435523117
56278	white	inc_25k_50k	0.31857142857142856
56279	white	inc_25k_50k	0.4088669950738916
56280	white	inc_50k_75k	0.3680555555555556
56281	white	inc_50k_75k	0.38095238095238093
56282	white	inc_25k_50k	0.4394736842105263
56283	white	inc_25k_50k	0.387987987987988
56284	white	inc_50k_75k	0.4631578947368421
56285	white	inc_25k_50k	0.375
56287	white	inc_25k_50k	0.3333333333333333
56288	white	inc_25k_50k	0.349763673193788
56289	white	inc_25k_50k	0.3089005235602094
56291	white	inc_50k_75k	0.38461538461538464
56292	white	inc_25k_50k	0.4025157232704403
56293	white	inc_25k_50k	0.4109195402298851
56294	white	inc_100k_150k	0.2857142857142857
56295	white	inc_25k_50k	0.37662337662337664
56296	white	inc_25k_50k	0.40266222961730447
56297	white	inc_25k_50k	0.4308300395256917
56301	white	inc_25k_50k	0.4238550154537791
56303	white	inc_25k_50k	0.42641828958509737
56304	white	inc_25k	0.42297944241058855
56307	white	inc_100k_150k	0.5057061340941512
56308	white	inc_25k_50k	0.3858657243816254
56309	white	inc_25k_50k	0.34065934065934067
56310	white	inc_100k_150k	0.3979125896934116
56311	white	inc_50k_75k	0.3347826086956522
56312	white	inc_25k_50k	0.3985611510791367
56313	white	inc_50k_75k	0.4642857142857143
56314	white	inc_25k_50k	0.45098039215686275
56315	white	inc_25k_50k	0.37136929460580914
56316	white	inc_25k_50k	0.35809018567639256
56318	white	inc_50k_75k	0.33424657534246577
56319	white	inc_25k_50k	0.3649851632047478
56320	white	inc_50k_75k	0.4116940328394073
56323	white	inc_25k_50k	0.3419354838709677
56324	white	inc_25k_50k	0.2955223880597015
56325	white	inc_25k_50k	0.39622641509433965
56326	white	inc_25k_50k	0.34022988505747126
56327	white	inc_25k_50k	0.32209737827715357
56328	white	inc_50k_75k	0.32432432432432434
56329	white	inc_25k_50k	0.4608910891089109
56330	white	inc_50k_75k	0.4109014675052411
56331	white	inc_50k_75k	0.4204724409448819
56332	white	inc_50k_75k	0.3670886075949367
56334	white	inc_25k_50k	0.32771535580524347
56335	white	inc_50k_75k	0.5454545454545454
56336	white	inc_25k_50k	0.28314606741573034
56338	white	inc_25k_50k	0.3612040133779264
56339	white	inc_50k_75k	0.43086816720257237
56340	white	inc_50k_75k	0.42081447963800905
56342	white	inc_25k_50k	0.2798459563543004
56343	white	inc_50k_75k	0.3062730627306273
56344	white	inc_50k_75k	0.25
56345	white	inc_25k	0.43988720840810047
56347	white	inc_25k_50k	0.4108708357685564
56349	white	inc_25k_50k	0.34523809523809523
56350	white	inc_25k	0.35135135135135137
56352	white	inc_25k_50k	0.5110294117647058
56353	white	inc_25k_50k	0.45234182415776497
56354	white	inc_50k_75k	0.3135011441647597
56355	white	inc_50k_75k	0.35555555555555557
56356	white	inc_25k_50k	0.425
56357	white	inc_50k_75k	0.38321167883211676
56358	white	inc_25k_50k	0.3453159041394335
56359	white	inc_25k	0.3503480278422274
56360	white	inc_25k_50k	0.39138240574506283
56361	white	inc_50k_75k	0.37422360248447206
56362	white	inc_50k_75k	0.3954050785973398
56363	white	inc_25k_50k	0.47058823529411764
56364	white	inc_50k_75k	0.42957252978276106
56367	white	inc_25k_50k	0.4678001030396703
56368	white	inc_50k_75k	0.3685800604229607
56369	white	inc_25k_50k	0.38181818181818183
56371	white	inc_50k_75k	0.3793103448275862
56373	white	inc_50k_75k	0.43643031784841074
56374	white	inc_25k	0.46111619396157366
56375	white	inc_100k_150k	0.4473684210526316
56376	white	inc_50k_75k	0.4444444444444444
56377	white	inc_50k_75k	0.5886037583350172
56378	white	inc_25k_50k	0.4425825529817644
56379	white	inc_25k_50k	0.4682274247491639
56381	white	inc_50k_75k	0.3564356435643564
56382	white	inc_25k_50k	0.3325842696629214
56384	white	inc_50k_75k	0.38317757009345793
56385	white	inc_25k_50k	0.38461538461538464
56386	white	inc_25k_50k	0.26229508196721313
56387	white	inc_25k_50k	0.4802158273381295
56389	white	inc_50k_75k	0.3611111111111111
56396	hispanic	inc_25k	""
56401	white	inc_25k	0.43288161595499874
56425	white	inc_25k_50k	0.4584103512014787
56431	white	inc_25k_50k	0.287666433076384
56433	white	inc_25k_50k	0.2539964476021314
56434	white	inc_25k_50k	0.373134328358209
56435	white	inc_25k_50k	0.32123655913978494
56436	hispanic	inc_25k	""
56437	white	inc_25k_50k	0.42480211081794195
56438	white	inc_50k_75k	0.3714637146371464
56440	white	inc_50k_75k	0.45714285714285713
56441	white	inc_25k_50k	0.35300101729399797
56442	white	inc_25k_50k	0.223841059602649
56443	white	inc_25k_50k	0.3008849557522124
56444	white	inc_25k_50k	0.21794871794871795
56446	white	inc_25k	0.3448275862068966
56447	white	inc_25k_50k	0.1482758620689655
56448	white	inc_25k_50k	0.1746031746031746
56449	white	inc_50k_75k	0.3798165137614679
56450	white	inc_25k_50k	0.26838235294117646
56452	white	inc_25k_50k	0.21859706362153344
56453	white	inc_25k_50k	0.4377880184331797
56455	white	inc_25k_50k	0.4115138592750533
56458	white	inc_100k_150k	0.1875
56461	white	inc_25k_50k	0.3304093567251462
56464	white	inc_25k_50k	0.3925657298277425
56465	white	inc_25k_50k	0.27358490566037735
56466	white	inc_25k_50k	0.3775620280474649
56467	white	inc_25k_50k	0.26433915211970077
56468	white	inc_50k_75k	0.2717311906501096
56469	white	inc_25k_50k	0.2571428571428571
56470	white	inc_25k_50k	0.3499837820304898
56472	white	inc_25k_50k	0.3543956043956044
56473	white	inc_25k_50k	0.38431752178121975
56474	white	inc_25k_50k	0.36541737649063033
56475	white	inc_25k_50k	0.39014373716632444
56477	white	inc_25k_50k	0.4031413612565445
56479	white	inc_25k_50k	0.3988684582743989
56481	white	inc_25k_50k	0.4175627240143369
56482	white	inc_25k_50k	0.4944629014396456
56484	white	inc_25k_50k	0.32707509881422925
56501	white	inc_25k_50k	0.3910737958462218
56510	white	inc_25k_50k	0.430622009569378
56511	white	inc_25k_50k	0.3594306049822064
56514	white	inc_100k_150k	0.5014895729890765
56515	white	inc_25k_50k	0.2549707602339181
56516	white	inc_25k_50k	0.36538461538461536
56517	white	inc_25k	0.3956043956043956
56518	white	inc_25k_50k	0.45535714285714285
56519	white	inc_50k_75k	0.2692307692307692
56520	white	inc_25k	0.47110675808031344
56521	white	inc_25k_50k	0.3675675675675676
56522	white	inc_25k_50k	0.358974358974359
56523	white	inc_25k	0.4084507042253521
56524	white	inc_25k_50k	0.26732673267326734
56525	white	inc_100k_150k	0.25806451612903225
56527	white	inc_25k_50k	0.4117647058823529
56528	white	inc_25k_50k	0.2857142857142857
56529	white	inc_25k_50k	0.548471615720524
56531	white	inc_25k_50k	0.39486356340288925
56533	white	inc_50k_75k	0.2804878048780488
56534	white	inc_50k_75k	0.3063583815028902
56535	white	inc_25k_50k	0.31976744186046513
56536	white	inc_50k_75k	0.31896551724137934
56537	white	inc_25k_50k	0.39916301315265046
56540	white	inc_25k_50k	0.3713235294117647
56541	white	inc_100k_150k	0.2857142857142857
56542	white	inc_25k	0.4052197802197802
56543	white	inc_50k_75k	0.3333333333333333
56544	white	inc_25k_50k	0.39195637355146556
56545	white	inc_50k_75k	0.2988505747126437
56546	white	inc_75k_100k	0.46296296296296297
56547	white	inc_75k_100k	0.5132275132275133
56548	white	inc_25k_50k	0.34594594594594597
56549	white	inc_100k_150k	0.5161527165932452
56550	white	inc_25k_50k	0.4336283185840708
56551	white	inc_25k_50k	0.30258899676375406
56552	white	inc_100k_150k	0.3106060606060606
56553	white	inc_50k_75k	0.26436781609195403
56554	white	inc_25k_50k	0.38461538461538464
56556	white	inc_25k_50k	0.3840304182509506
56557	white	inc_25k	0.39858156028368796
56560	white	inc_25k	0.48792858592006494
56562	white	inc_25k	""
56563	white	inc_25k	""
56565	white	inc_25k_50k	0.37142857142857144
56566	white	inc_25k_50k	0.3333333333333333
56567	white	inc_25k_50k	0.43444444444444447
56568	white	inc_25k	0.4
56569	white	inc_25k	0.37595907928388744
56570	white	inc_25k_50k	0.36752136752136755
56571	white	inc_25k_50k	0.25512104283054005
56572	white	inc_25k_50k	0.3564935064935065
56573	white	inc_25k_50k	0.41729106628242074
56574	white	inc_25k_50k	0.4125
56575	white	inc_25k_50k	0.26066350710900477
56576	white	inc_25k_50k	0.2727272727272727
56578	white	inc_25k_50k	0.3064516129032258
56579	white	inc_50k_75k	0.34011627906976744
56580	white	inc_100k_150k	0.5123042505592841
56581	white	inc_25k_50k	0.34328358208955223
56583	white	inc_25k_50k	0.3333333333333333
56584	white	inc_25k_50k	0.37735849056603776
56585	white	inc_25k_50k	0.35106382978723405
56586	white	inc_25k_50k	0.2768
56587	white	inc_25k_50k	0.25384615384615383
56588	white	inc_25k_50k	0.27325581395348836
56589	indian	inc_25k	0.372
56590	white	inc_25k_50k	0.3235294117647059
56591	indian	inc_25k	0.35714285714285715
56592	white	inc_25k_50k	0.3879310344827586
56594	white	inc_50k_75k	0.45751633986928103
56601	white	inc_25k_50k	0.4335281227173119
56621	white	inc_25k_50k	0.39598997493734334
56623	white	inc_25k_50k	0.3052486187845304
56626	indian	inc_25k	0.41509433962264153
56627	white	inc_25k	0.37209302325581395
56628	white	inc_25k_50k	0.23162583518930957
56629	hispanic	inc_25k	""
56630	white	inc_25k_50k	0.40664556962025317
56633	indian	inc_25k	0.4394213381555154
56634	white	inc_25k_50k	0.38642297650130547
56636	white	inc_25k_50k	0.36023054755043227
56637	white	inc_25k_50k	0.2549019607843137
56639	white	inc_25k	0.2894736842105263
56641	white	inc_25k_50k	0.3235294117647059
56644	white	inc_25k_50k	0.3644859813084112
56646	white	inc_25k	0.41379310344827586
56647	white	inc_25k_50k	0.3377777777777778
56649	white	inc_25k_50k	0.3266047638272103
56650	white	inc_25k_50k	0.3378995433789954
56651	white	inc_25k_50k	0.28846153846153844
56652	white	inc_25k_50k	0.2971014492753623
56653	white	inc_25k	0.30446927374301674
56654	white	inc_75k_100k	0.2826086956521739
56655	white	inc_25k_50k	0.2043222003929273
56657	white	inc_25k_50k	0.21238938053097345
56658	hispanic	inc_25k	""
56659	white	inc_25k	0.3
56660	white	inc_25k	0.3880597014925373
56661	white	inc_25k	0.30566037735849055
56662	white	inc_25k_50k	0.20786516853932585
56663	white	inc_25k_50k	0.3620689655172414
56666	indian	inc_25k_50k	0.4277456647398844
56667	white	inc_25k_50k	0.33668341708542715
56668	white	inc_25k_50k	0.18181818181818182
56669	white	inc_25k	0.2713178294573643
56670	indian	inc_25k_50k	0.5741176470588235
56671	indian	inc_25k	0.58311345646438
56672	white	inc_25k_50k	0.23407917383820998
56673	white	inc_50k_75k	0.3314917127071823
56676	white	inc_25k_50k	0.35258964143426297
56678	white	inc_50k_75k	0.32903225806451614
56680	white	inc_25k_50k	0.30303030303030304
56681	white	inc_50k_75k	0.33663366336633666
56683	white	inc_25k_50k	0.3684210526315789
56684	white	inc_25k	0.39759036144578314
56685	white	inc_50k_75k	0.32432432432432434
56686	white	inc_25k_50k	0.19330855018587362
56688	white	inc_25k	0.23809523809523808
566MH	white	inc_75k_100k	0.25
566MX	white	inc_25k	""
56701	white	inc_25k_50k	0.42984542211652793
56710	white	inc_25k	0.3227848101265823
56711	white	inc_75k_100k	0.2608695652173913
56713	white	inc_25k_50k	0.35625
56714	white	inc_50k_75k	0.46060606060606063
56715	white	inc_25k_50k	0.35051546391752575
56716	white	inc_25k	0.45
56720	white	inc_25k_50k	0.2
56721	white	inc_25k	0.49165275459098495
56722	white	inc_100k_150k	0.3333333333333333
56723	white	inc_100k_150k	0.4032258064516129
56724	white	inc_25k_50k	0.37209302325581395
56725	white	inc_50k_75k	0.39568345323741005
56726	white	inc_25k_50k	0.4095238095238095
56727	white	inc_25k_50k	0.3442622950819672
56728	white	inc_50k_75k	0.37967914438502676
56729	white	inc_25k_50k	0.36585365853658536
56731	white	inc_50k_75k	0.34615384615384615
56732	white	inc_25k_50k	0.40789473684210525
56733	white	inc_25k_50k	0.2871287128712871
56734	white	inc_25k_50k	0.3404255319148936
56735	white	inc_25k_50k	0.3130841121495327
56736	white	inc_50k_75k	0.26440677966101694
56737	white	inc_25k_50k	0.28688524590163933
56738	white	inc_50k_75k	0.3180722891566265
56740	white	inc_25k	0.0
56741	white	inc_75k_100k	0.3333333333333333
56742	white	inc_25k_50k	0.37727272727272726
56744	white	inc_25k_50k	0.3178294573643411
56748	white	inc_25k_50k	0.4235294117647059
56750	white	inc_25k_50k	0.3850415512465374
56751	white	inc_25k_50k	0.4198895027624309
56754	white	inc_75k_100k	0.3983739837398374
56755	white	inc_50k_75k	0.34615384615384615
56756	white	inc_25k_50k	0.40540540540540543
56757	white	inc_50k_75k	0.36099585062240663
56758	white	inc_50k_75k	0.3076923076923077
56759	white	inc_25k_50k	0.32653061224489793
56760	white	inc_25k_50k	0.3333333333333333
56761	white	inc_50k_75k	0.30985915492957744
56762	white	inc_25k_50k	0.39622641509433965
56763	white	inc_25k_50k	0.4694508894044857
567MH	hispanic	inc_25k	""
567MX	hispanic	inc_25k	""
57001	white	inc_25k_50k	0.3834080717488789
57002	white	inc_75k_100k	0.4529616724738676
57003	white	inc_100k_150k	0.4527272727272727
57004	white	inc_50k_75k	0.3970893970893971
57005	white	inc_100k_150k	0.5177351122681418
57006	white	inc_25k	0.4569412741232621
57007	white	inc_25k	""
57010	white	inc_25k_50k	0.4807692307692308
57012	white	inc_50k_75k	0.43529411764705883
57013	white	inc_25k_50k	0.4173166926677067
57014	white	inc_25k_50k	0.47836538461538464
57015	white	inc_25k_50k	0.37551020408163266
57016	white	inc_100k_150k	0.32857142857142857
57017	white	inc_50k_75k	0.41012658227848103
57018	white	inc_50k_75k	0.39485981308411217
57020	white	inc_100k_150k	0.5506912442396313
57021	white	inc_25k_50k	0.4117647058823529
57022	white	inc_50k_75k	0.47789473684210526
57024	white	inc_25k	0.4966887417218543
57025	white	inc_25k_50k	0.5
57026	white	inc_25k_50k	0.44805194805194803
57027	white	inc_25k_50k	0.4166666666666667
57028	white	inc_25k_50k	0.3819691577698695
57029	white	inc_50k_75k	0.34954954954954953
57030	white	inc_100k_150k	0.4880952380952381
57031	white	inc_50k_75k	0.35784313725490197
57032	white	inc_75k_100k	0.5861111111111111
57033	white	inc_25k_50k	0.49007444168734493
57034	white	inc_25k_50k	0.43820224719101125
57035	white	inc_25k_50k	0.42045454545454547
57036	white	inc_25k_50k	0.4100418410041841
57037	white	inc_50k_75k	0.4728682170542636
57038	white	inc_25k_50k	0.43705463182897863
57039	white	inc_25k_50k	0.45948616600790515
57040	white	inc_75k_100k	0.2907801418439716
57041	white	inc_50k_75k	0.4444444444444444
57042	white	inc_50k_75k	0.3847235238987816
57043	white	inc_25k	0.36674816625916873
57045	white	inc_25k_50k	0.29642857142857143
57046	white	inc_50k_75k	0.37755102040816324
57047	white	inc_100k_150k	0.3188405797101449
57048	white	inc_75k_100k	0.3949843260188088
57049	white	inc_25k_50k	0.44567112144102267
57050	white	inc_25k_50k	0.30158730158730157
57051	white	inc_50k_75k	0.3218390804597701
57052	white	inc_25k_50k	0.3888888888888889
57053	white	inc_25k_50k	0.3794392523364486
57054	white	inc_50k_75k	0.21518987341772153
57055	white	inc_100k_150k	0.4235294117647059
57057	white	inc_25k_50k	0.32608695652173914
57058	white	inc_25k_50k	0.38636363636363635
57059	white	inc_25k	0.3440514469453376
57061	white	inc_50k_75k	0.4166666666666667
57062	white	inc_25k_50k	0.39171974522292996
57063	white	inc_50k_75k	0.3612167300380228
57064	white	inc_100k_150k	0.6241217798594848
57065	white	inc_75k_100k	0.24489795918367346
57066	white	inc_25k	0.3628808864265928
57067	white	inc_50k_75k	0.4583333333333333
57068	white	inc_25k_50k	0.38496583143507973
57069	white	inc_25k	0.477059925093633
57070	white	inc_25k	0.4010840108401084
57071	white	inc_50k_75k	0.435
57072	white	inc_75k_100k	0.3463687150837989
57073	white	inc_25k_50k	0.3804347826086957
57075	white	inc_75k_100k	0.1876750700280112
57076	white	inc_50k_75k	0.36936936936936937
57077	white	inc_50k_75k	0.4530120481927711
57078	white	inc_25k_50k	0.43244885558031193
57103	white	inc_25k_50k	0.44796012980992117
57104	white	inc_25k_50k	0.5295733382164439
57105	white	inc_25k_50k	0.4096892138939671
57106	white	inc_25k_50k	0.5046891281695033
57107	white	inc_25k_50k	0.5320637388262728
57108	white	inc_100k_150k	0.4902697166268351
57110	white	inc_100k_150k	0.5100042571306939
57197	white	inc_25k	""
57201	white	inc_25k_50k	0.4416113458056729
57212	white	inc_25k_50k	0.3761609907120743
57213	white	inc_50k_75k	0.3893129770992366
57214	white	inc_25k	0.3333333333333333
57216	white	inc_50k_75k	0.27393617021276595
57217	white	inc_25k_50k	0.325
57218	white	inc_50k_75k	0.35714285714285715
57219	white	inc_25k	0.3496932515337423
57220	white	inc_50k_75k	0.2863849765258216
57221	white	inc_25k_50k	0.47643979057591623
57223	white	inc_50k_75k	0.48517520215633425
57224	white	inc_25k_50k	0.34146341463414637
57225	white	inc_25k_50k	0.3817829457364341
57226	white	inc_25k_50k	0.38733705772811916
57227	white	inc_50k_75k	0.2248062015503876
57231	white	inc_25k_50k	0.3562231759656652
57232	white	inc_50k_75k	0.3333333333333333
57233	white	inc_25k_50k	0.3170731707317073
57234	white	inc_50k_75k	0.4061624649859944
57235	white	inc_75k_100k	0.4602076124567474
57236	white	inc_25k_50k	0.2916666666666667
57237	white	inc_50k_75k	0.3717948717948718
57238	white	inc_50k_75k	0.40404040404040403
57239	white	inc_25k	0.3977272727272727
57241	white	inc_50k_75k	0.511326860841424
57242	white	inc_50k_75k	0.5932203389830508
57243	white	inc_25k_50k	0.4842105263157895
57245	white	inc_50k_75k	0.45161290322580644
57246	white	inc_25k_50k	0.3870967741935484
57247	white	inc_25k	0.3511450381679389
57248	white	inc_50k_75k	0.4216417910447761
57249	white	inc_50k_75k	0.29152542372881357
57251	white	inc_50k_75k	0.24242424242424243
57252	white	inc_25k_50k	0.43245227606461084
57255	white	inc_25k_50k	0.30578512396694213
57256	white	inc_25k	0.41025641025641024
57257	indian	inc_25k	0.3689839572192513
57258	white	inc_25k_50k	0.36231884057971014
57259	white	inc_50k_75k	0.4645161290322581
57260	white	inc_25k_50k	0.4770992366412214
57261	white	inc_25k_50k	0.29213483146067415
57262	indian	inc_25k_50k	0.4552980132450331
57263	white	inc_25k_50k	0.40298507462686567
57264	white	inc_25k_50k	0.359375
57265	white	inc_25k_50k	0.34782608695652173
57266	white	inc_25k_50k	0.4097222222222222
57268	white	inc_50k_75k	0.38095238095238093
57269	white	inc_25k_50k	0.2962962962962963
57270	white	inc_25k	0.37
57271	white	inc_25k_50k	0.4074074074074074
57272	white	inc_75k_100k	0.4716981132075472
57273	white	inc_25k_50k	0.37467018469656993
57274	white	inc_25k	0.4225721784776903
57276	white	inc_100k_150k	0.47987616099071206
57278	white	inc_25k_50k	0.44666666666666666
57279	white	inc_25k	0.3569620253164557
57301	white	inc_25k_50k	0.4108431251288394
57311	white	inc_50k_75k	0.3954154727793696
57312	white	inc_25k_50k	0.39072847682119205
57313	white	inc_25k_50k	0.40226628895184136
57314	white	inc_50k_75k	0.36283185840707965
57315	white	inc_25k_50k	0.3633440514469453
57317	white	inc_25k	0.25748502994011974
57319	white	inc_50k_75k	0.30434782608695654
57321	white	inc_25k_50k	0.44954128440366975
57322	white	inc_25k_50k	0.3559322033898305
57323	white	inc_25k_50k	0.42105263157894735
57324	white	inc_25k_50k	0.30434782608695654
57325	white	inc_25k_50k	0.4222222222222222
57328	white	inc_75k_100k	0.28486646884273
57329	white	inc_50k_75k	0.3563218390804598
57330	white	inc_25k_50k	0.3724137931034483
57331	white	inc_75k_100k	0.47770700636942676
57332	white	inc_25k_50k	0.4457831325301205
57334	white	inc_50k_75k	0.379182156133829
57335	white	inc_25k	0.24358974358974358
57337	white	inc_25k_50k	0.425
57339	indian	inc_25k	0.4713656387665198
57340	white	inc_50k_75k	0.4322033898305085
57341	indian	inc_25k	0.5333333333333333
57342	white	inc_25k_50k	0.29365079365079366
57344	white	inc_25k	0.25862068965517243
57345	white	inc_25k_50k	0.336231884057971
57346	white	inc_25k	0.5
57348	white	inc_50k_75k	0.4067796610169492
57349	white	inc_25k_50k	0.4005037783375315
57350	white	inc_25k_50k	0.5219174570622918
57353	white	inc_50k_75k	0.3755868544600939
57354	white	inc_50k_75k	0.42857142857142855
57355	white	inc_50k_75k	0.5119047619047619
57356	indian	inc_25k_50k	0.37823834196891193
57358	white	inc_50k_75k	0.4666666666666667
57359	white	inc_50k_75k	0.3181818181818182
57362	white	inc_25k_50k	0.4292929292929293
57363	white	inc_25k_50k	0.45878136200716846
57364	white	inc_75k_100k	0.16666666666666666
57365	white	inc_50k_75k	0.36363636363636365
57366	white	inc_25k_50k	0.39097744360902253
57367	indian	inc_50k_75k	0.35714285714285715
57368	white	inc_50k_75k	0.468944099378882
57369	white	inc_25k	0.3612403100775194
57370	white	inc_25k_50k	0.4690265486725664
57371	white	inc_50k_75k	0.38028169014084506
57373	white	inc_25k_50k	0.40625
57374	white	inc_75k_100k	0.32142857142857145
57375	white	inc_50k_75k	0.39226519337016574
57376	white	inc_25k_50k	0.40893470790378006
57379	white	inc_25k_50k	0.3548387096774194
57380	white	inc_25k	0.3545816733067729
57381	white	inc_50k_75k	0.40268456375838924
57382	white	inc_25k_50k	0.2969543147208122
57383	white	inc_50k_75k	0.3858695652173913
57384	white	inc_25k_50k	0.3884297520661157
57385	white	inc_50k_75k	0.42196531791907516
57386	white	inc_25k_50k	0.34375
57399	hispanic	inc_25k	""
57401	white	inc_25k_50k	0.46226874391431355
57420	white	inc_50k_75k	0.3684210526315789
57421	white	inc_100k_150k	0.2857142857142857
57422	white	inc_25k	0.3793103448275862
57424	white	inc_50k_75k	0.37894736842105264
57426	white	inc_100k_150k	0.47058823529411764
57427	white	inc_100k_150k	0.44508670520231214
57428	white	inc_25k_50k	0.39436619718309857
57429	white	inc_25k_50k	0.3333333333333333
57430	white	inc_50k_75k	0.48211243611584326
57432	white	inc_25k	0.358695652173913
57433	white	inc_50k_75k	0.42
57434	white	inc_25k_50k	0.33035714285714285
57435	white	inc_25k	0.3157894736842105
57436	white	inc_25k_50k	0.4051724137931034
57437	white	inc_25k	0.24296675191815856
57438	white	inc_25k_50k	0.46474358974358976
57439	white	inc_25k_50k	0.42857142857142855
57440	white	inc_25k_50k	0.4186046511627907
57441	white	inc_50k_75k	0.31868131868131866
57442	white	inc_25k_50k	0.36486486486486486
57445	white	inc_25k_50k	0.5125
57446	white	inc_50k_75k	0.29411764705882354
57448	white	inc_25k_50k	0.37755102040816324
57449	white	inc_50k_75k	0.2894736842105263
57450	white	inc_25k_50k	0.26424870466321243
57451	white	inc_100k_150k	0.3513986013986014
57452	white	inc_50k_75k	0.3563218390804598
57454	white	inc_50k_75k	0.3212121212121212
57455	white	inc_25k	0.25
57456	white	inc_25k	0.3967391304347826
57457	white	inc_50k_75k	0.2702702702702703
57460	white	inc_100k_150k	0.3669724770642202
57461	white	inc_50k_75k	0.3783783783783784
57465	white	inc_50k_75k	0.36893203883495146
57466	white	inc_25k_50k	0.32558139534883723
57467	white	inc_25k_50k	0.3375
57468	white	inc_25k	0.38961038961038963
57469	white	inc_25k_50k	0.40441176470588236
57470	white	inc_25k	0.3333333333333333
57471	white	inc_25k_50k	0.32967032967032966
57472	white	inc_50k_75k	0.3644067796610169
57473	white	inc_25k_50k	0.2926829268292683
57474	white	inc_50k_75k	0.4864864864864865
57475	white	inc_25k_50k	0.23076923076923078
57476	white	inc_25k_50k	0.36065573770491804
57477	white	inc_25k_50k	0.3103448275862069
57479	white	inc_100k_150k	0.36585365853658536
57481	white	inc_100k_150k	0.43703703703703706
57501	white	inc_25k_50k	0.41978408234998743
57520	white	inc_50k_75k	0.29545454545454547
57521	white	inc_25k	0.45652173913043476
57522	white	inc_50k_75k	0.35714285714285715
57523	white	inc_25k	0.44981412639405205
57528	white	inc_25k_50k	0.419811320754717
57529	white	inc_25k	0.3942307692307692
57531	white	inc_25k_50k	0.18518518518518517
57532	white	inc_50k_75k	0.46145833333333336
57533	white	inc_25k	0.4262626262626263
57534	white	inc_25k_50k	0.45
57536	white	inc_50k_75k	0.2857142857142857
57537	white	inc_25k_50k	0.3225806451612903
57538	white	inc_25k_50k	0.4642857142857143
57540	white	inc_25k_50k	0.4074074074074074
57541	white	inc_25k_50k	0.4444444444444444
57543	white	inc_25k	0.5175438596491229
57544	white	inc_50k_75k	0.5206611570247934
57547	indian	inc_25k	0.4117647058823529
57548	indian	inc_25k	0.5170068027210885
57551	indian	inc_25k_50k	0.42996108949416345
